-0.39343,-0.40805,-0.42515,-0.45242,-0.46444,-0.4756,-0.47283,-0.47418,-0.49168,-0.51503,-0.52472,-0.52825,-0.52877,-0.52857,-0.53527,-0.55422,-0.55268,-0.55301,-0.5509,-0.53542,-0.51467,-0.52136,-0.51539,-0.47808,-0.43599,-0.4316,-0.41939,-0.40483,-0.38002,-0.34541,-0.28455,-0.23468,-0.20426,-0.1928,-0.20115,-0.22997,-0.31571
-0.026095,-0.0204,-0.18388,-0.26484,-0.33966,-0.26823,-0.25605,-0.24256,-0.235,-0.24848,-0.23374,-0.18761,-0.15201,-0.11365,-0.18583,-0.22852,-0.28415,-0.30215,-0.26635,-0.24652,-0.25406,-0.21189,-0.31541,-0.2643,-0.32978,-0.22307,-0.18569,-0.13455,-0.083838,-0.046552,-0.022663,-0.012288,-0.0031515,0.0061001,-0.0062983,-0.029775,-0.0422
-1.163e-09,-9.817e-10,-7.3665e-10,-4.3383e-10,-3.3259e-10,-1.2025e-10,5.8783e-10,1.137e-09,-4.572e-10,4.7444e-10,-6.3815e-10,-1.353e-09,-5.6748e-10,-7.2023e-10,-5.0112e-10,-1.4051e-10,3.0198e-10,-1.5084e-10,-2.4997e-10,-1.2187e-10,4.9005e-10,-9.6201e-11,-3.8046e-10,-6.5608e-10,-7.7734e-10,-6.9845e-10,-7.3326e-10,-4.6331e-10,-4.1066e-10,-5.621e-10,-4.5337e-10,-5.9513e-10,-4.7468e-10,-3.5045e-10,-3.1631e-10,-2.6634e-10,-1.3372e-10
0.11858,0.1182,0.11826,0.11776,0.11694,0.11781,0.11748,0.11756,0.11744,0.11747,0.11749,0.11751,0.11743,0.11716,0.11625,0.11615,0.11601,0.11559,0.115,0.11466,0.11402,0.11298,0.11209,0.11161,0.11162,0.11171,0.11172,0.11141,0.11129,0.11134,0.11121,0.11101,0.11064,0.11034,0.11019,0.10984,0.10961
0.011326,0.011836,0.013256,0.014648,0.016075,0.017143,0.019544,0.018771,0.021042,0.022269,0.024663,0.026448,0.027842,0.028928,0.029119,0.030199,0.030077,0.030811,0.031445,0.032482,0.03216,0.032858,0.032505,0.032114,0.032055,0.031454,0.030359,0.029602,0.029232,0.028659,0.0274,0.027489,0.025428,0.022269,0.022054,0.020987,0.020267
-0.51501,-0.51465,-0.51455,-0.51443,-0.51444,-0.51445,-0.51442,-0.5144,-0.51442,-0.51448,-0.51449,-0.51449,-0.51453,-0.51451,-0.51445,-0.51438,-0.51437,-0.51427,-0.51424,-0.51413,-0.51415,-0.51374,-0.51367,-0.51345,-0.51351,-0.51356,-0.51349,-0.51347,-0.51347,-0.51361,-0.51362,-0.51365,-0.5137,-0.5138,-0.51382,-0.51388,-0.51394
-2.4114e-09,-2.3312e-09,-2.2583e-09,-2.1242e-09,-1.9908e-09,-1.9212e-09,-1.5991e-09,-1.2621e-09,-1.3953e-09,-8.8236e-10,-5.5911e-10,2.3552e-10,6.7407e-10,5.7378e-10,6.0728e-10,6.7577e-10,6.6929e-10,6.1897e-10,4.4579e-10,1.48e-10,-1.1555e-09,-1.0541e-09,-8.0481e-10,-5.237e-10,-5.6691e-10,-5.4993e-10,-5.4402e-10,-5.3716e-10,-4.9934e-10,-5.3521e-10,-4.0384e-10,-3.3308e-10,-2.2218e-10,-1.6811e-10,-2.8276e-10,-2.4092e-10,-1.0655e-10
0.07247,0.077932,0.083868,0.091469,0.099766,0.10433,0.10797,0.11109,0.11689,0.11944,0.12248,0.12511,0.12678,0.13378,0.12971,0.13223,0.13633,0.13656,0.13802,0.13857,0.1384,0.13735,0.13577,0.13413,0.13271,0.13033,0.12831,0.12606,0.12385,0.11936,0.11566,0.11149,0.10837,0.1068,0.1028,0.10043,0.09774
0.037257,0.035926,0.03451,0.033989,0.034056,0.034906,0.03414,0.034071,0.034548,0.034335,0.03441,0.034355,0.034444,0.034475,0.034589,0.034812,0.035013,0.03512,0.035196,0.035268,0.035432,0.035519,0.035463,0.035579,0.035733,0.036011,0.035863,0.035906,0.035585,0.035331,0.035129,0.035202,0.0365,0.036328,0.037304,0.037601,0.037139
-0.51796,-0.51757,-0.51774,-0.51801,-0.51698,-0.51721,-0.5169,-0.51663,-0.51611,-0.51554,-0.51484,-0.51404,-0.51321,-0.51048,-0.51079,-0.51029,-0.50974,-0.50911,-0.50842,-0.50807,-0.50797,-0.50713,-0.50639,-0.50631,-0.50622,-0.5062,-0.50621,-0.50623,-0.50626,-0.50639,-0.50654,-0.50677,-0.50691,-0.50718,-0.50762,-0.50823,-0.50872
