-0.41719,-0.4131,-0.40128,-0.39801,-0.39697,-0.41044,-0.42884,-0.43764,-0.42255,-0.40496,-0.3994,-0.39424,-0.38358,-0.37942,-0.36533,-0.33877,-0.34471,-0.35561,-0.32686,-0.2559,-0.21209,-0.18592,-0.16381,-0.13723,-0.11827,-0.11081
0.066075,-0.27785,-0.21123,-0.27086,-0.4134,0.23013,0.26587,0.16941,-0.04188,-0.045383,-0.060755,-0.20672,0.095584,0.12852,0.080486,0.070655,-0.10055,-0.10296,-0.086075,-0.051876,-0.021373,-0.0014065,0.0099688,0.0033747,0.00062955,0.016142
1.4604e-10,4.1662e-10,7.5421e-10,5.6449e-10,6.3998e-10,4.875e-10,5.5024e-11,1.7926e-10,-1.2208e-09,-1.8586e-09,-1.6722e-09,-1.7257e-09,-8.3196e-10,-5.5326e-10,-9.1179e-10,-1.4741e-09,-8.8193e-10,-1.1489e-09,-7.0017e-10,-1.0034e-09,-6.6583e-10,-5.8102e-10,-5.7768e-10,-6.0942e-10,-5.2002e-10,-4.9952e-10
0.031832,0.032165,0.03399,0.03018,0.026153,0.021177,0.021026,0.017593,0.014123,0.012028,0.010202,0.009795,0.0079208,0.0075086,0.0053889,0.015257,0.022674,0.033287,0.037688,0.041029,0.039979,0.041809,0.042595,0.041963,0.041554,0.040051
0.079107,0.080869,0.082124,0.083972,0.085721,0.089562,0.089968,0.092789,0.097499,0.097065,0.09866,0.099052,0.10049,0.1029,0.10217,0.10382,0.10078,0.097382,0.095573,0.094373,0.093689,0.092616,0.091577,0.088327,0.087658,0.084936
-0.51314,-0.51313,-0.51311,-0.51314,-0.51317,-0.51315,-0.51323,-0.51324,-0.51241,-0.51127,-0.51111,-0.5108,-0.51044,-0.51042,-0.51042,-0.51041,-0.50971,-0.50892,-0.50867,-0.50836,-0.50822,-0.50831,-0.50837,-0.50881,-0.50889,-0.50879
-6.935e-10,-9.4244e-10,-1.0136e-09,-1.0751e-09,-7.3279e-10,-7.9114e-10,-9.572e-10,-1.3211e-09,-6.4773e-10,-4.1475e-10,-1.0793e-10,-8.8928e-10,5.7861e-10,1.2604e-09,1.4331e-09,1.6439e-09,2.266e-09,1.2894e-09,8.0111e-10,3.9209e-10,3.7518e-10,2.9654e-10,3.8162e-10,4.2528e-10,4.1497e-10,4.9704e-10
0.12332,0.12933,0.14162,0.14614,0.15488,0.15859,0.15736,0.16401,0.15829,0.15925,0.15968,0.16368,0.1634,0.16422,0.1643,0.1669,0.16358,0.15677,0.1521,0.14918,0.14876,0.14605,0.13851,0.13308,0.11781,0.1145
0.047995,0.044674,0.042842,0.037798,0.029753,0.026646,0.023653,0.021372,0.020472,0.021638,0.021847,0.022252,0.022043,0.02177,0.021716,0.022645,0.033031,0.042297,0.044262,0.048095,0.047318,0.047094,0.047522,0.05135,0.054002,0.055577
-0.51125,-0.50998,-0.50949,-0.50817,-0.5072,-0.50476,-0.50509,-0.50439,-0.50152,-0.49893,-0.49867,-0.49654,-0.49514,-0.49493,-0.49413,-0.49385,-0.4908,-0.4877,-0.48707,-0.48688,-0.4861,-0.48616,-0.48648,-0.48726,-0.48803,-0.48993
