-0.37008,-0.45481,-0.47778,-0.50306,-0.53034,-0.53851,-0.5355,-0.53848,-0.55505,-0.58767,-0.61004,-0.62698,-0.62068,-0.61753,-0.61051,-0.61688,-0.6319,-0.64269,-0.64083,-0.63775,-0.63299,-0.62378,-0.60296,-0.58877,-0.56119,-0.52394,-0.54704,-0.52949,-0.5045,-0.47463,-0.43989,-0.39625,-0.34688,-0.29485,-0.25414
-0.13445,-0.14683,0.1018,0.090175,-0.3806,-0.30019,-0.25628,-0.28656,-0.3011,-0.34225,-0.42968,-0.4494,-0.3865,-0.34088,-0.30282,-0.34542,0.34844,0.28787,0.26088,-0.407,-0.29475,-0.28843,-0.30901,-0.32043,-0.37612,0.25324,-0.22897,-0.18631,-0.13991,-0.11482,-0.096392,-0.071992,-0.045791,-0.018141,0.008755
3.6369e-09,3.2031e-09,1.9186e-09,1.6137e-09,1.5555e-09,1.572e-09,7.0169e-10,-4.316e-11,-4.8232e-10,-1.888e-10,8.3787e-12,-8.2679e-10,7.5556e-11,8.6259e-10,1.2571e-09,1.6786e-09,2.0493e-09,1.4284e-09,1.0136e-09,9.785e-10,8.2193e-10,5.2974e-10,2.0858e-10,1.0055e-11,-2.3307e-10,-3.6179e-10,-2.228e-10,-1.8442e-10,-4.6901e-10,-4.5537e-10,-4.3686e-10,-4.2213e-10,-3.843e-10,-3.827e-10,-3.4135e-10
0.11489,0.11693,0.11879,0.121,0.123,0.12285,0.12285,0.12493,0.12537,0.12654,0.12757,0.12702,0.12648,0.12737,0.12719,0.12751,0.12762,0.12769,0.12773,0.12774,0.12752,0.12712,0.12663,0.12599,0.1258,0.12518,0.12535,0.12506,0.12519,0.12532,0.12582,0.12662,0.12643,0.12626,0.12685
-0.0041333,-0.0041789,-0.0032159,-0.0014001,-0.0010684,-0.0010854,-0.00094763,-0.00080891,0.00011664,0.00079642,0.0017874,0.0036426,0.0034204,0.003724,0.0037222,0.0040968,0.0043981,0.004255,0.0046114,0.0048137,0.0049344,0.0048912,0.0048803,0.0047578,0.004702,0.0045816,0.0043376,0.0042002,0.0038421,0.0036358,0.0029092,0.0019092,0.00097757,0.00081684,0.00091589
-0.59657,-0.59534,-0.59477,-0.59429,-0.59396,-0.59365,-0.59326,-0.592,-0.59192,-0.59131,-0.59084,-0.59046,-0.59021,-0.58984,-0.5897,-0.58967,-0.58956,-0.58951,-0.5894,-0.58945,-0.58941,-0.58936,-0.58921,-0.58882,-0.58889,-0.58926,-0.58952,-0.58946,-0.58944,-0.58984,-0.59002,-0.59012,-0.59018,-0.59034,-0.59051
2.2564e-09,2.2836e-09,2.2515e-09,2.1344e-09,1.6146e-09,1.1759e-09,1.0577e-09,1.3042e-09,6.9757e-10,9.4669e-10,1.2364e-09,8.5866e-10,5.4891e-10,7.2321e-10,6.2347e-10,6.4934e-10,7.0467e-10,5.0031e-10,4.6194e-10,3.4865e-10,3.938e-10,2.4465e-10,3.6898e-12,-1.0548e-10,-6.1986e-11,-2.4539e-10,-2.1691e-10,-2.4071e-11,7.3105e-11,5.5325e-11,3.2565e-11,5.7023e-11,3.7642e-11,-2.9538e-11,-1.1419e-10
0.072736,0.080286,0.090019,0.10358,0.10871,0.10935,0.1143,0.11884,0.12891,0.13792,0.14296,0.14663,0.1455,0.14456,0.14383,0.14286,0.14519,0.14662,0.14711,0.14785,0.14741,0.1464,0.14336,0.14273,0.13997,0.13702,0.1351,0.13538,0.13537,0.13358,0.13347,0.13104,0.13081,0.1288,0.12585
0.020995,0.019256,0.017435,0.017564,0.019313,0.02012,0.021828,0.023444,0.024373,0.024586,0.023835,0.0244,0.025186,0.025011,0.024821,0.024664,0.025136,0.024906,0.025107,0.025116,0.025121,0.025121,0.024895,0.024462,0.024739,0.024777,0.024831,0.025029,0.025319,0.025466,0.02655,0.025918,0.026677,0.027977,0.027435
-0.58449,-0.58604,-0.58651,-0.58788,-0.58973,-0.59168,-0.5942,-0.59638,-0.60184,-0.60139,-0.60296,-0.60577,-0.60792,-0.60991,-0.61264,-0.61384,-0.61395,-0.61627,-0.61646,-0.61709,-0.61719,-0.61749,-0.61723,-0.61799,-0.61783,-0.61776,-0.61771,-0.61767,-0.61763,-0.6175,-0.61735,-0.61731,-0.61724,-0.61705,-0.61692
